date,sale_id,store,product,quantity_sold,product price,total_price
2020-12-31,27f99b20-7c97-4d8b-9601-618773b76cc7,S010,P010,2,196,392
2018-08-12,22371b91-37b6-444e-b4c7-0d069e43f774,S099,P029,2,399,798
2023-05-05,814d4755-7b89-4388-973e-86ede3684910,S073,P002,2,384,768
2018-10-08,0ec02901-bdc6-4d45-8d77-39007ed12b44,S023,P028,3,291,873
2019-04-12,28d82526-ada4-49c8-becb-deeea41ebc6d,S055,P014,3,505,1515
2019-09-25,7643341c-8fba-4b13-9441-b2b230b53764,S062,P009,3,392,1176
2018-01-06,c772cd57-6e98-4281-8c43-d6f70fab6cc0,S047,P024,2,520,1040
2018-06-25,a4af17a6-ed5b-47ef-ad6b-5ac74948f0ea,S086,P035,3,417,1251
2022-07-26,0fea67af-aa0d-4328-909f-d44ea44f9335,S045,P038,2,318,636
2021-10-21,2c6a22b8-6815-4476-b3a3-811c738d03ad,S026,P013,2,456,912
2020-02-16,bbaa3aa9-87ac-4382-8962-e2a349a371ff,S046,P026,3,141,423
2019-05-21,79940703-f221-4344-bfa4-8aefa7914120,S051,P036,2,534,1068
2024-02-22,e3cd802f-c31d-42f9-b88b-773caa65593d,S028,P017,1,414,414
2024-07-14,604fa4ab-3496-46de-851f-bcc1c2631540,S088,P022,1,359,359
2019-02-20,d870a438-eb1b-492a-9abc-78cd8634cfe8,S000,P032,2,470,940
2020-07-03,145891b0-57d8-4954-bcbf-f3249bab4cec,S024,P034,3,474,1422
2018-04-27,6df5849e-36c1-43be-ad9d-c19f24a5636e,S094,P000,1,281,281
2018-07-30,3b4b6323-f955-4dfd-a863-f90841f5a488,S092,P031,3,381,1143
2018-01-19,fe570865-a9a9-4dec-b92b-965c906081ad,S081,P020,1,290,290
2018-01-11,2b5a25e4-4cc9-4d88-84f7-4155f7e0b23e,S057,P001,1,452,452
2021-03-14,7b4a4283-7e29-441a-807f-a9b7bef39d79,S093,P034,3,674,2022
2021-07-25,7a06a253-a4b4-49c9-949b-ffbcb175b156,S005,P010,1,184,184
2019-10-03,5477eda2-25a2-4120-85a3-46c297b62fc3,S062,P010,2,628,1256
2018-08-08,76ed0d8f-db03-4851-97a1-04d008278ea5,S017,P036,3,672,2016
2023-09-07,1154a457-be1c-4603-94e4-118e185a5eb0,S014,P037,3,263,789
2022-04-16,439189ed-998b-499b-a4a0-6adabd2d43c2,S006,P001,1,110,110
2020-01-21,644e617c-f08b-40b7-9221-bed5c1188abc,S000,P029,3,609,1827
2021-01-15,50d0563b-fbde-4a11-989d-ff3d68623d0f,S064,P031,1,420,420
2022-12-12,3627ccfb-110d-4694-bd2a-d606a68e16bb,S069,P029,2,109,218
2020-04-09,edb040bc-dc02-4cab-b4ce-6f1271cebac8,S027,P014,3,347,1041
2022-12-15,5e9b9ba1-5681-48ce-b0d7-8d362d09334f,S002,P010,2,692,1384
2020-07-26,01d82916-b1cb-4725-a809-eb98ba83786b,S051,P002,1,466,466
2022-03-12,aa2d1250-117c-4f2d-a267-387c93063b72,S025,P029,2,640,1280
2019-10-02,0f2a391c-8f55-4c21-bf39-2aca80432e91,S049,P001,3,233,699
2018-10-11,9e2445b4-b728-4f6b-bd40-cf54fadd5c59,S079,P003,3,232,696
2023-07-07,a1015db2-ee6d-4967-bf86-ea844de2487b,S059,P002,3,385,1155
2021-05-24,47043ebf-57dc-4027-b3e0-f5ca8e2f05f2,S031,P037,2,60,120
2021-11-09,4f057965-0431-41b3-8ad8-f5b560c8faa9,S038,P020,2,663,1326
2021-02-11,d3db74da-ff96-4223-8f8a-21f12c00e465,S089,P023,2,249,498
2021-11-06,9324efa2-cdd7-4181-a56f-b8b948da205e,S087,P029,1,531,531
2023-10-28,081300c2-9fee-45e7-b9ea-bf500a20a797,S093,P016,3,124,372
2022-08-24,84478faf-cdcf-42ea-8ff2-c4a3ea9148b8,S086,P021,1,370,370
2023-10-29,5c1b90a3-8731-47d2-85f4-2728699b3f0f,S001,P029,2,535,1070
2021-08-22,feecafa3-3bc3-482f-b9fa-7cb45aba118c,S061,P025,1,352,352
2019-01-17,c560117f-0720-47e3-a9d3-b4d3e1b75925,S017,P037,3,172,516
2018-04-26,c9cc1ba3-e379-4495-8a7b-c5bbf07c7f3e,S011,P019,2,560,1120
2021-02-04,f4866c45-08d1-4dfb-b26e-e165b782107a,S040,P021,1,180,180
2018-01-21,d015759e-e2fd-4504-a672-26969a6df09e,S083,P027,2,507,1014
2021-04-20,dc9767e7-0468-4542-b5c5-4e6ad3a2b0e9,S094,P016,3,574,1722
2022-12-28,1c7d50ab-ce43-4850-bb1a-faf6033be5e1,S080,P001,1,643,643
2023-09-15,b38446a6-3fdb-4d4a-a9b8-26796fbb5202,S075,P001,2,303,606
2022-06-30,38ba597d-6f90-458f-bb1c-0e8558bc4578,S088,P003,2,496,992
2019-06-19,ec1abd84-afe1-48f8-9f55-767b184e998a,S009,P007,2,444,888
2021-02-09,509da943-4420-4ca7-a5cb-3883c0868d73,S014,P029,1,390,390
2021-08-11,302f4023-0c54-4713-9800-222d129ac941,S020,P017,2,341,682
2023-11-22,a05a7da9-a0a2-4d9f-a741-5120a3d43b73,S048,P018,1,450,450
2019-01-12,6248c153-c0c1-4e1e-a68e-665df263de8e,S080,P008,3,194,582
2023-10-27,b27f27f3-4d17-4a19-b126-c0a0ed0d7e3b,S058,P028,1,61,61
2024-10-12,bbc8583d-f624-4b35-be0b-7d4e1b47cdb2,S099,P014,1,492,492
2024-12-24,b566ac35-87a8-4aaf-a151-2be6979ea4e9,S013,P024,1,190,190
2024-07-15,df26dbe8-238b-4564-a1cd-0e15b049965e,S049,P006,1,678,678
2021-05-20,9a873232-870c-4a7e-a838-c52416516840,S097,P037,2,305,610
2018-06-25,a9fddaec-5a8a-4df8-9333-bbd598c72a14,S057,P011,3,247,741
2019-10-25,d500b64c-46f2-42bf-a7f0-82b1e9f408a7,S011,P030,3,304,912
2024-07-24,2ec85be7-b9da-4f14-bcb3-6a4f38312d53,S071,P022,3,414,1242
2022-09-29,9fcbc04b-d8c9-4b51-a235-080667693085,S034,P007,1,486,486
2020-05-17,2e9f59e5-2e86-485c-b3ef-605517f7573a,S066,P036,2,463,926
2023-11-28,88285dba-023b-47bd-90ad-d8c7298d8039,S027,P039,2,534,1068
2020-09-14,8fac388c-960e-406d-b758-f96fbf3c1d9e,S005,P001,1,681,681
2018-12-30,cb2a6c96-676d-4a1d-bd1d-fce3eb9de43e,S082,P029,3,427,1281
2023-08-25,2de18508-e52e-4ceb-8d76-0a58e70fd3d1,S031,P023,3,400,1200
2024-08-05,5b565194-e780-4933-9ff0-c7410e4d3646,S045,P006,1,75,75
2023-11-08,b5d4de77-36c3-403c-b04a-cedfde696b80,S006,P013,2,564,1128
2018-03-10,51030145-2f82-4533-9801-4f9b35ae3828,S071,P006,1,107,107
2021-09-13,53fe9ab6-248d-4832-9b31-c155d58c0aaa,S028,P034,2,629,1258
2022-05-08,3e7f2f0e-4e23-41d6-8896-a62693c89ed8,S015,P012,1,395,395
2024-03-28,a0a62583-69f0-454e-a1e2-e56e3fc0f531,S073,P021,1,480,480
2023-02-22,def5ddc0-f911-4207-89c5-3eafdd3db8c1,S049,P034,2,440,880
2023-12-10,2a33b8eb-41f0-4336-975f-b044b09eecef,S060,P033,2,366,732
2022-10-11,4fa3778c-b515-466c-9b63-e13ea5a43620,S031,P029,2,240,480
2023-12-28,f54ac546-1a4c-45d3-9d75-a34ad9bb9ad7,S033,P009,1,500,500
2020-07-08,358e677b-107f-49f2-95eb-b55ac6c799b0,S028,P036,3,203,609
2022-11-19,4f9dc087-f6f3-4a03-8b0a-af3408fc2241,S043,P021,2,292,584
2022-02-15,dbd29921-c804-40dc-aa94-00f0fa7830a5,S040,P005,3,236,708
2020-04-06,640fd80f-bd72-41f4-86c3-69ff77774d2e,S004,P004,1,70,70
2020-04-26,fd485e5b-75db-4f7c-a722-2aab3b8e2145,S015,P022,2,674,1348
2021-08-19,3a0e53a0-79d2-4ce5-b723-4ce6279fbeeb,S037,P014,2,216,432
2024-09-24,323c211f-a373-45d0-87ed-c0b57432a2ec,S089,P010,2,572,1144
2018-03-25,6f5cdcbd-7760-473a-b043-c9243740db57,S046,P035,1,386,386
2022-06-17,d12618da-dd0c-4977-b7c0-e4a3d3e11dfb,S063,P038,3,532,1596
2020-12-21,6a7b6f99-f4d6-4f70-829d-d9984ab488c0,S055,P031,3,379,1137
2018-11-20,f39a12aa-f2f6-42fe-9b3a-b035896f9792,S042,P014,2,198,396
2022-08-26,7a09a774-c4b7-4e78-84ab-877792a86e68,S033,P017,1,60,60
2023-10-06,779ec764-0d04-4612-95ef-09f96ec3a90a,S021,P035,2,139,278
2023-05-01,f71f76d1-0f42-4a35-8d74-7428b8036adb,S074,P004,1,579,579
2024-05-08,7ffe01ac-b9fc-4a57-9b39-c67bdb2f6c8b,S025,P037,3,339,1017
2022-02-27,418f32b6-697b-4b5c-861c-bb58b89de897,S041,P019,3,346,1038
2022-01-23,ce9dbbb2-8ab7-44f5-86af-76f50fcd6006,S017,P011,3,245,735
2021-10-28,1540028a-0562-4018-a09a-e8d08f59e67f,S034,P003,1,425,425
2023-08-09,cd04e847-1a99-419c-a9e4-4da0adabc10b,S042,P036,1,320,320
2021-06-24,8181d3e4-2531-46f9-99c1-b7c63a35d15b,S017,P022,2,454,908
2024-03-15,957a09dd-a986-4b09-896b-d11c69efb17a,S021,P004,1,148,148
2024-05-30,46922830-602f-4d3f-8713-e78a02820ddb,S090,P021,1,650,650
2022-01-19,d61ce0a3-6e42-458c-b5ad-69c8380178de,S073,P004,2,387,774
2020-03-19,05fa5d19-467b-4240-9425-272d31d025ea,S004,P024,2,285,570
2022-09-15,d9d323c2-13ad-4d25-920f-9c551fd13a6d,S046,P029,2,686,1372
2023-12-09,4a07d3bf-96d7-4d83-bd0f-6df52fcc8632,S019,P034,3,472,1416
2022-10-24,9642eaaa-9655-4fe8-b2ac-07d25d63ea17,S033,P028,1,406,406
2019-04-19,5fd2ef32-05c8-43bc-a18f-e4c8bd871134,S059,P036,1,521,521
2019-07-18,2fb22770-d6eb-4946-9e23-dfb30a88eb60,S020,P006,3,578,1734
2024-01-30,abfe51ca-46b3-4323-b8ad-1d2e6d800072,S044,P008,3,345,1035
2024-03-27,8e3d159a-e3f9-4169-8bf1-1559868ae9de,S010,P026,1,466,466
2022-01-17,c626af91-4f15-44b2-8969-f7aadd42d28f,S055,P031,2,71,142
2024-09-23,674dbf57-b98d-49d8-b36b-be7dc674258a,S076,P037,1,139,139
2021-04-12,3fa651d5-a322-4327-a764-93c50f501227,S040,P034,1,600,600
2018-01-18,fc0cfc2e-9714-42d0-ae68-1644bf65ce90,S060,P025,3,405,1215
2020-02-10,f39766d4-d399-4ceb-b42b-356739e71ddc,S047,P033,1,345,345
2022-04-19,ad70c074-77c5-4143-872f-384cf051f59f,S011,P002,2,401,802
2020-02-24,f5d17aa1-9605-4be7-869c-f73a6bd13d3f,S035,P031,2,117,234
2024-09-13,bd28d555-a77a-4410-94d7-f8e6cbc88018,S012,P018,2,79,158
2022-04-16,1692834f-7e58-491c-b22a-fed82cd2ccde,S029,P030,1,671,671
2022-07-22,7f2d5886-bb63-48a2-9f21-28b4950ad10e,S077,P029,3,283,849
2018-02-12,d2e48f69-3202-4bd4-85a2-ae3bab915523,S018,P035,3,482,1446
2020-02-29,36bf8627-b6b5-4179-aede-2e6c9ab413e1,S096,P007,3,663,1989
2022-05-10,fa11ba71-ddef-45fe-bce5-824cfaef2e91,S084,P014,2,335,670
2023-03-08,b91dfb74-c7fd-48eb-bddf-4088b71bca46,S070,P038,3,256,768
2018-06-21,f5dc9ac3-4480-4ad6-a047-597a7112a74d,S015,P001,3,83,249
2024-07-08,d84a9e5d-19cb-4e93-add3-c7383f7af909,S049,P023,3,138,414
2023-07-13,be71690f-02ac-465b-9e08-237cfbb48abb,S076,P039,1,337,337
2020-01-08,84845716-9e04-4166-91fa-7d4d31227477,S024,P005,1,395,395
2023-09-24,013ebf73-d3c1-4c88-98f8-92b8b248872d,S064,P018,1,682,682
2023-08-15,f154f8d8-6b01-4767-b868-8d87be2869f5,S070,P001,1,314,314
2020-11-04,ce0e61b6-3d69-41e2-8ee1-d2b454f96a08,S002,P013,3,522,1566
2018-09-23,b23ef532-ad50-48a0-9038-aa66adffefe1,S048,P012,2,203,406
2024-09-21,ed272c73-b588-40b2-9218-3046ed8a2682,S065,P014,2,501,1002
2022-03-28,b0430408-dc9b-4f75-8161-e0c52f6615ac,S007,P023,1,120,120
2023-01-03,ddfbec16-1989-4e87-8ab4-a757d7a41415,S016,P028,1,674,674
2020-10-11,eee8c16c-c19f-4615-8240-42248dccc2b2,S008,P011,1,604,604
2021-02-05,9a3de70c-c3e6-46a6-9db3-93d4bc68735a,S049,P008,3,288,864
2020-10-25,f45f7584-b711-4a44-a2b6-a46b11fc61b2,S030,P008,3,236,708
2018-09-21,789c1eb7-f476-4c65-a35a-683f5364f130,S052,P024,2,621,1242
2021-02-09,813c5d7d-5cb9-47dd-909d-d311ddb0a672,S004,P023,3,377,1131
2020-10-19,b7df412e-9f5d-457f-b523-ad1487ea132c,S082,P013,1,106,106
2019-08-22,1ce0f1c1-0b93-42c1-bb66-fa09abc0f59a,S082,P025,2,221,442
2021-06-10,eb679076-8566-4d56-94bd-5654873c31ec,S057,P018,2,630,1260
2021-02-01,6ea71b96-face-4c39-9407-43c92dbe34da,S035,P007,3,331,993
2022-01-10,76f36ce2-32e6-46ac-92fd-21cad9777d4f,S024,P014,2,527,1054
2023-10-11,1284d6d2-81d3-4110-97ce-05a0feb04625,S071,P005,1,275,275
2018-11-18,da4dbefa-01c9-444d-8672-738a75419d07,S090,P032,2,304,608
2019-02-17,50e13464-a668-4bfd-b918-c25042126a76,S038,P020,1,111,111
2024-01-08,b39df640-860a-4131-a4b4-6ad622c9fcb9,S077,P038,1,553,553
2023-12-22,505282ea-e058-4eac-82e7-17438b3603d3,S097,P034,1,115,115
2022-12-03,8cefe154-29ce-421c-8b62-42564adc485b,S026,P020,2,513,1026
2020-12-10,62079971-0823-4f4b-863f-d29bb5798e98,S006,P027,3,570,1710
2018-11-07,d05fd221-775e-495e-90e6-304f381884d9,S009,P029,1,462,462
2021-06-16,cca069dc-a6f7-4dd2-991e-6324e2872602,S087,P022,2,486,972
2020-10-24,e99534c1-95ad-4282-8eb4-e1090032115f,S041,P019,2,598,1196
2019-06-06,e933d928-701f-430d-b89f-c0cad27f08f2,S006,P025,2,398,796
2020-07-14,3bd6a5f6-041a-4acf-9caf-453f6f1cc190,S066,P005,3,563,1689
2022-10-06,40e674d2-8cdc-43bb-87ee-859c0ca0a041,S087,P012,1,238,238
2022-08-24,0e98c7dc-3b7e-4873-a390-1fe877e211bc,S040,P000,2,218,436
2021-09-16,5e410055-2cff-47d7-af96-ac4cfe5dbee2,S060,P019,1,565,565
2024-03-11,506cc486-20b0-431f-8f92-9f79de60e934,S020,P036,3,465,1395
2021-10-15,51af3db7-7b64-44a8-a6fc-0b95e69873d7,S076,P020,2,135,270
2023-08-24,d79d00dc-9532-4d1c-82ae-3b8afcdc1973,S077,P002,2,569,1138
2020-07-06,04a41ce0-1e82-467e-b194-d55249c95523,S059,P023,3,235,705
2018-09-22,7b6b80aa-0420-423c-b5aa-85abdbd17f3b,S070,P037,3,329,987
2019-03-07,ee91230a-c5e0-4a37-99a0-8a010a1e2281,S039,P003,2,275,550
2023-02-19,1bc705c2-465b-4ba4-8e1a-5e8eb5f41e9e,S065,P000,3,687,2061
2022-07-06,574d4fb6-4508-484f-982f-e508593574fe,S092,P015,3,476,1428
2020-04-06,63c168c9-25cb-4aad-890e-004716f865e1,S070,P026,2,501,1002
2023-12-10,3d7c6af5-73db-4119-a533-713b20d15ced,S062,P035,3,687,2061
2021-08-04,e08739f7-66b4-4db1-9e37-0e1fb7a0c94a,S064,P023,2,426,852
2022-05-08,6ef318e4-1d84-47e8-9513-e49d54314da0,S019,P016,2,559,1118
2021-11-05,07e5c518-31ef-40ab-b1e7-4fc1c4ca0c77,S068,P006,3,458,1374
2019-08-06,a8af85aa-5bba-4a22-9690-0d5678e085d8,S046,P012,2,124,248
2023-08-02,3d85b387-f59c-4859-a370-3cdae1ed8435,S044,P033,2,166,332
2019-05-04,a7850473-bf47-43d3-878c-f352dca914b5,S095,P008,3,180,540
2024-09-12,38119e95-0ec1-4562-9187-5b766e8f12c3,S061,P019,1,656,656
2024-11-14,7fedfa2d-0608-4a01-aa8a-ebb7a37e5b10,S054,P025,2,458,916
2022-01-08,91d45712-dde2-4938-8f90-faf21956c15c,S035,P034,3,412,1236
2019-07-28,87c1a78d-7de3-4749-8f0b-97b2da4e2bd6,S028,P007,3,394,1182
2023-01-26,fbf6f3bf-7266-4914-8690-46f374f0aaad,S026,P031,3,196,588
2018-12-01,7d2c6759-5cf5-404e-b69e-35a2a5e01557,S052,P031,3,349,1047
2019-08-27,37003342-bead-4bdd-9838-ca44db621a7b,S069,P035,3,99,297
2023-01-01,afbdee96-e987-451a-bcc0-319c23ef1d55,S064,P001,2,538,1076
2020-08-25,20f11826-ec32-4af8-b188-b0fbd269e5e8,S022,P026,1,346,346
2020-10-03,bbd2fedb-30d0-4fb8-864c-b4c9532fe149,S063,P005,3,576,1728
2022-10-15,157afd68-c9bb-4b07-83e9-0c64166dd27d,S090,P012,1,132,132
2023-01-07,c4f87d57-1e6c-4d45-b25b-459dbf7c3d51,S071,P033,1,622,622
2022-06-18,d62eb063-1fb6-4747-b8dc-5cd35e3e15ac,S059,P000,3,400,1200
2021-01-01,5472715c-e154-4c5f-9cbb-8680c8e5d842,S094,P029,1,369,369
2021-06-01,400b913a-8819-4568-8859-24ad1de7effd,S072,P007,1,278,278
2023-08-14,ace7c40a-b452-4a2e-8cf4-2e476bb0b457,S048,P011,3,322,966
2018-05-08,b512a579-f80b-488b-828f-61b277c69fc5,S007,P032,3,254,762
2022-11-29,0106878a-28c5-46c7-aeb0-3989acd40ffc,S023,P003,2,685,1370
2024-03-16,3f31562b-1238-49b7-84c4-eff677347457,S083,P002,3,358,1074
2018-05-19,3272a23f-4dff-4c79-9cb2-87914f467557,S055,P021,2,296,592
2023-11-27,0e777a5a-1fb8-404e-9064-0265cd7af202,S008,P034,1,487,487
2023-12-23,2f8b342c-a41a-4c9a-aff6-1ab3fc3e86b6,S053,P027,3,87,261
2019-12-23,de0a6e71-a401-462a-bde4-11c0444c1b50,S007,P032,3,589,1767
2024-10-12,8a89675a-5520-4a46-8a27-852a1b21d761,S020,P014,1,113,113
2022-10-15,5168950a-2975-4bd0-8edd-971a2e60ab66,S053,P020,3,543,1629
2018-11-24,ad4ee5d3-3c8d-4a70-aafe-02b7350e4f33,S039,P002,2,533,1066
2019-04-23,b3aae2a3-0db0-4cb7-b26c-569acd68ce44,S063,P014,2,412,824
2023-12-19,dd64905d-a55e-47e4-b1ed-e8ed6543255e,S020,P020,2,455,910
2018-08-04,4b456ff8-1d60-43e7-ba38-30b7069bf67b,S078,P009,1,425,425
2021-01-15,a49703b7-6b93-4a63-bf90-f0a2fa724dc6,S087,P031,3,195,585
2020-01-26,f0eeb9b7-8e10-43f2-a52f-2b38b52cdbe6,S002,P029,2,149,298
2018-05-07,6f705260-7815-4e91-8722-03f9cbb44392,S015,P035,1,318,318
2024-06-17,0a83e03c-951d-4fea-b3cf-6f7addb90265,S041,P027,2,63,126
2020-05-03,afdc1496-cb10-46a4-91ea-a7e88cf76a7a,S037,P030,2,660,1320
2020-06-03,cca8dcc5-4496-4771-9ef4-85456db63471,S094,P027,3,640,1920
2022-08-08,0ba176bd-0921-405a-a03e-33010d2a7293,S027,P016,2,283,566
2021-07-24,c632eadc-df31-4b46-a9a7-ce7494a486eb,S087,P031,1,611,611
2021-09-27,c4af5e64-e153-4fa8-a6f5-2e964a73b5d1,S056,P013,3,376,1128
2020-07-09,357a17b9-f5d7-47ce-aac2-ad7f78def5aa,S040,P000,3,91,273
2024-12-05,9e32dce2-d637-4f7e-b168-67213561e008,S009,P013,2,464,928
2024-12-02,aae6d9f8-eb7c-44da-95eb-c5f68eb12fc9,S093,P023,3,197,591
2021-01-23,e3424387-dbcd-46e8-a921-783ab4ce4801,S072,P015,1,81,81
2020-01-02,01a0120a-0cce-4785-b3c6-23f834f2202e,S082,P026,2,339,678
2021-02-09,2754236e-dd7b-48b0-a2ab-bbc20fd48851,S099,P033,2,568,1136
2019-07-18,38e64312-0a3b-46e6-bf4c-6ab34317b36c,S088,P032,1,284,284
2022-02-23,6c03c327-9659-483e-8d6e-ca7fd8f7418a,S061,P023,2,615,1230
2024-07-13,35bb10e8-831c-4c1a-84a9-145b438707dd,S072,P035,3,180,540
2020-12-08,8cdb6545-de5a-4bc2-9c9c-f576c10a18d1,S012,P026,2,149,298
2018-02-18,486c68a7-dc9b-467b-bc98-79b2f290772c,S093,P014,2,281,562
2024-11-30,09bbfc3a-e3e2-4b21-9857-71632174920e,S045,P025,1,139,139
2022-05-06,36305606-b279-457c-a68e-06c39c18ea1e,S019,P025,1,337,337
2024-04-12,3542cf11-9008-4b5f-8614-ab79a8de1ee1,S085,P023,3,309,927
2022-07-10,13446c01-6229-49ff-8051-911cfb9f48b2,S081,P005,1,691,691
2022-11-25,f41acbc6-afe1-4e58-812b-883560c3c400,S048,P027,2,299,598
2022-10-11,b8283403-8f0e-4217-922c-335e6596029c,S051,P017,1,678,678
2022-12-09,b0f18a8e-ed4f-4a82-866e-ca44b67a6f3e,S072,P025,3,152,456
2018-03-05,d3474255-88f2-4a14-9668-75f43f70be2d,S046,P001,3,513,1539
2021-12-30,2fba7774-4959-49f5-ab41-71d6a6ffccdb,S091,P005,2,631,1262
2021-09-03,9810c004-0aff-4e63-9c89-00483b45080f,S014,P003,2,474,948
2023-07-04,f6eaf809-ac1a-4c24-a266-f16f875ae599,S066,P005,2,306,612
2024-12-28,e5057044-1f3f-4002-8bf0-299b3151b35f,S033,P030,2,228,456
2023-01-22,7f384211-b590-428c-8261-793bbbcd71ce,S043,P019,2,262,524
2018-12-05,be567d65-3992-47f0-ba49-33fc25a369c3,S078,P004,1,636,636
2019-12-21,5c819808-22ac-46ed-a937-2af71bee5689,S066,P032,1,292,292
2018-09-04,99e2d0fa-4478-4236-bf65-98e39488f299,S030,P018,2,175,350
2024-03-11,20414258-45d9-43a4-8b00-7cb26e90e353,S064,P004,2,649,1298
2018-02-02,3c58f9f8-5e9b-49f5-b485-0e15264fde1a,S049,P012,3,356,1068
2020-06-24,d31d523f-dd98-4890-8fbd-65d52bf0cb42,S084,P002,3,83,249
2022-05-01,809e7de9-9d04-406b-af86-695d2472d948,S034,P026,1,637,637
2024-12-12,0edbfc2c-53ff-4278-9c98-d524e8852f78,S007,P017,2,301,602
2023-05-21,6152050d-5821-4333-a998-ec86c7ccbb7a,S051,P021,1,690,690
2024-06-01,7c450707-c581-4890-8b48-169c3ecb6a81,S083,P029,1,664,664
2019-06-16,f85cd44a-dd20-4d39-9050-0e9ca14363d0,S039,P004,1,511,511
2024-07-12,c9090c9a-eaa4-4c34-8c62-72cca7069dca,S013,P033,3,189,567
2021-12-31,bd707f35-306c-4ffa-902f-ddb5486e9dd8,S059,P025,3,226,678
2018-01-28,836d3980-5c40-4fbd-9bef-94eedb4e0e3b,S045,P012,2,567,1134
2019-08-23,0a0d0eaf-93a6-4d27-9d41-9dbf7cad2724,S018,P008,2,689,1378
2021-07-17,0d6b2088-6411-4989-bf98-7f5ba63da516,S085,P029,1,168,168
2023-12-29,309e66ed-3fdd-4db2-a52a-d305c14b9447,S072,P032,3,62,186
2023-03-02,f6b69679-9f5d-48a5-944a-9a8c093f599c,S047,P005,3,488,1464
2021-08-08,8992d93c-5477-492f-86ba-f13a76577091,S004,P005,3,68,204
2023-10-26,790ef835-895f-4095-9acb-5d317f7b09e2,S060,P033,2,681,1362
2020-04-27,eea61c3b-daef-4a81-aa55-7ba9ebedaae1,S003,P009,3,509,1527
2019-09-09,18a72c87-39b6-477f-b335-26714bb48907,S021,P034,1,125,125
2024-02-26,705eb1e4-089a-483d-a4c2-b6187c109a00,S044,P018,1,208,208
2018-09-20,6026c139-e09a-4e12-b7ca-6c7ac47076d9,S092,P039,2,69,138
2018-10-03,572ae706-a622-4bb0-b016-64651812f29e,S067,P038,3,83,249
2022-04-20,66adf494-f980-48a2-8b55-6494d2d8ee18,S045,P007,3,512,1536
2024-03-10,fedca6cb-2c9f-4708-80a5-283accfa2c84,S027,P006,3,444,1332
2023-05-20,ef1c80e6-3817-479a-8fae-504de8896e70,S044,P015,3,638,1914
2022-12-22,9bd12623-f7f6-4cd9-a348-67804f520ebe,S062,P012,3,401,1203
2021-12-21,5e79e737-3417-40a8-bc24-ae40bf1798e7,S006,P017,3,455,1365
2020-03-06,6f3638eb-b97a-4d5c-92ec-07d700ab6b2a,S077,P022,2,155,310
2019-03-10,8db691fb-b68a-4b6d-8919-cd4f667373a7,S042,P007,2,648,1296
2020-08-15,74ac52b3-afea-45ed-8e84-f11b3a7b8cc3,S064,P024,2,269,538
2021-01-04,df76cce1-09f0-450f-aecc-66988d29a4cf,S048,P038,1,639,639
2022-04-15,6c0d7693-2470-4191-b7f9-04f71e332af9,S096,P000,2,291,582
2018-07-21,9d67591e-2e1d-4009-aa8d-ce88e7567370,S014,P025,2,390,780
2018-11-22,afce6dc7-33c3-4c12-b389-ef3c00c817e9,S013,P036,1,225,225
2023-01-15,03f8b030-7ea8-4a67-aa14-14c72ace2a4d,S005,P006,2,675,1350
2023-09-19,ec44d31e-14a7-4333-bccf-4e77c38480e0,S092,P020,2,559,1118
2022-08-21,0dd7211e-102b-4ce5-8f7e-64dd9c50f910,S091,P036,3,106,318
2018-02-04,0c1552b0-8906-455c-8fb0-c30fb7b4927a,S037,P012,1,692,692
2022-08-27,13391199-26ce-4725-96ed-80ecc7b1c6a2,S044,P033,1,138,138
2021-11-24,0167f033-9928-4ee3-836d-8cf486770bb9,S021,P007,1,448,448
2019-01-26,ddc3e288-c825-481b-89c4-3f1c00c2b982,S023,P030,1,211,211
2020-07-17,da46ea56-fa60-420c-853f-80a7d0b991ee,S080,P025,1,397,397
2019-06-17,dfb51b24-95a8-4d72-ae3a-c8df9b2284b8,S028,P024,3,667,2001
2021-01-29,81519db7-22ed-4d2d-b3d6-d3942439c031,S036,P013,2,191,382
2021-10-10,67e037d3-8568-4fc5-824d-9bbcc7ff4130,S014,P029,2,552,1104
2021-06-18,a7a4f5df-fc07-48d2-8dfc-d8ca7df5c3cd,S069,P028,1,180,180
2018-07-21,ff0d0b93-fe3f-4151-bb93-bbcae08da58b,S017,P031,2,214,428
2021-07-03,8ccb75f0-e4ae-4884-96a5-f69087c51d07,S085,P038,3,444,1332
2023-12-21,07875c32-51e8-42f2-bb71-961d3b5a4eff,S097,P006,1,570,570
2022-11-06,b424de3e-aff5-42d3-a001-23d8e0d8a804,S068,P019,1,604,604
2018-04-16,507cee70-02bc-4b0d-bfec-349e058c1a53,S013,P002,2,528,1056
2019-08-25,f50134a4-5cac-4299-9d14-ce88a7bcfb0c,S000,P038,3,636,1908
2020-11-30,1af0a67c-0bd4-4b79-9008-1d46e8704e98,S092,P033,3,313,939
2018-08-13,ae164621-acd5-47eb-8d98-357b5eebab64,S056,P006,3,314,942
2018-01-25,9eee5b22-b809-4ba2-878a-0ccf8b7289a9,S021,P027,1,638,638
2022-11-17,a912caca-96d0-48b0-a33a-e7dc9603e814,S009,P003,2,498,996
2020-03-06,50c1195f-fa11-4a73-bf9f-b8d47b52f786,S050,P012,3,328,984
2020-08-16,72a84cf0-da39-4051-a80e-da5f218d5e25,S091,P037,1,432,432
2019-09-11,a59d09d0-7149-422a-b514-22d380b97537,S003,P038,3,548,1644
