date,sale_id,store,product,quantity_sold,product price,total_price
2018-07-29,48da9e8c-94b1-434d-98d4-124a75402be7,S086,P023,5,491,2455
2021-03-02,c056cb3f-dca1-457a-9802-8ded468fd460,S080,P014,5,69,345
2019-06-24,c7c640cd-9e06-4bf4-93f2-1501809b1a0b,S003,P025,3,437,1311
2018-04-24,0ea32cda-84ea-4188-8a8a-da67da08a485,S014,P033,5,468,2340
2023-07-18,741e60ae-b394-4e54-bb15-85043222fce5,S035,P031,1,380,380
2024-07-22,d81acfb1-302d-4ec5-a762-6868b335183d,S032,P024,2,593,1186
2024-11-24,43711e71-ae00-4e8b-ab22-487b5a638fa0,S057,P007,2,396,792
2023-10-31,1abbd086-161c-45c6-a92f-38ebe4b50a82,S073,P018,3,572,1716
2023-12-29,ff6c7e41-5b0f-4722-8647-5dcb89a811ac,S077,P018,1,586,586
2023-05-05,2303e4b3-a67c-4470-886b-be5100e8c002,S089,P004,3,561,1683
2020-11-23,8c8a757b-9edd-42a0-8686-4d7032976683,S090,P018,4,554,2216
2021-11-28,dc48dbbe-764c-40d6-a999-3d8b1addc2e6,S097,P014,1,394,394
2024-12-17,385912e7-9a7d-4ccd-855d-d87f0d2d0a01,S029,P028,5,114,570
2022-12-24,bc7996c4-5908-4c49-b144-22e2c1c1c16f,S049,P005,2,424,848
2019-02-27,4e71de0d-58ea-4510-8e9b-aab28640ea29,S004,P041,2,645,1290
2018-08-10,bf727ea8-b1ad-4a62-b67e-b8fb782d096d,S009,P014,1,483,483
2020-12-16,6eb67818-0f57-4998-ba90-9b8841ca3f4f,S013,P019,3,148,444
2018-04-19,2343e682-cc74-4569-9ece-465f209297dc,S053,P054,1,679,679
2020-07-19,67a325a9-90fc-44ef-817e-51ef3799c040,S021,P046,1,292,292
2024-08-19,4a50c77d-45e4-42d2-95b3-dc37145a8d17,S030,P051,2,184,368
2020-02-05,28e43f0a-eeb9-4b17-90bf-49eaba8b2d3e,S069,P021,5,66,330
2021-06-06,eb48d3aa-0bfb-474d-971b-4b40f29dd288,S092,P046,4,243,972
2023-12-03,59dd7629-e034-4600-b4a1-6ee008f1b033,S065,P009,3,352,1056
2021-02-09,1bb6dbee-355e-4817-b3c4-18329f471e6e,S079,P048,5,285,1425
2020-11-03,a34ed377-0ff3-42e8-af66-a35ef2765042,S007,P014,3,92,276
2018-10-30,6b47bc26-7df5-4582-be18-c00603b5eb6d,S057,P053,1,299,299
2022-08-29,a0dc2858-c6d4-45ac-9ba3-ef9604eee0ee,S085,P030,5,269,1345
2023-02-22,6e8b98f0-ff9b-482b-851e-4204d4c19d5f,S002,P023,5,331,1655
2021-03-01,357b6b7d-8ac5-4be2-b1df-60c2b7d25aa0,S001,P037,1,339,339
2023-06-25,61c6bd8c-a2f9-4b07-99c7-712b03ba8d98,S046,P044,4,599,2396
2022-05-26,c01d5907-1927-4f37-bc2c-3d467b58acfb,S018,P035,1,207,207
2022-05-24,9a2ab737-bc1b-42f9-8194-57dac54f51c3,S024,P029,5,334,1670
2023-02-06,fe3cc852-b0ff-4915-bd0e-2cfeca43f3e7,S075,P023,1,382,382
2019-07-07,b92c6d6a-b99f-4e9e-af9a-b29391706644,S002,P035,2,670,1340
2022-12-22,2a6c5cf6-bfec-467c-9020-4ce9ed19abef,S073,P057,2,695,1390
2020-11-11,3d6f60bc-380d-41e4-9b4a-fc0a49b63adf,S031,P033,2,389,778
2021-01-02,2fc67e2d-5840-464a-8bf0-d6ab40d0a2b7,S068,P055,2,636,1272
2018-04-15,681df8a0-1e03-4bb3-92c6-6942d3fdcf94,S066,P018,4,632,2528
2024-09-12,2fe6c448-707c-424b-8fb2-0564d7abae4c,S093,P022,4,124,496
2024-09-16,fefae79d-e03b-4ba0-9705-ef048ccb652d,S076,P000,4,58,232
2024-05-05,0daf3947-15d8-4811-925f-a5d018a342aa,S047,P007,1,325,325
2019-12-05,8ff59b37-fc73-494a-8a74-8368b10a733d,S093,P037,1,605,605
2021-12-13,404b8677-f82e-4065-8840-303a8bef3dbf,S033,P009,2,473,946
2021-12-13,41e86c2f-c4c5-4c80-a3dc-5338c8af0530,S099,P055,1,65,65
2023-02-27,84726abb-22a0-4307-ade8-ee1f421081ca,S031,P045,1,698,698
2024-05-29,31d6f439-54e2-4278-9367-aa60a0d3c206,S061,P057,5,553,2765
2024-04-03,14467cb2-10e1-4e9b-bacb-ea0e2f4df09a,S090,P040,2,94,188
2021-07-01,942b0471-e6c6-4ad0-8633-6488c14e6526,S073,P057,2,642,1284
2021-08-16,cb42b8c1-bcb0-49fa-bd4b-6f85128b2638,S095,P049,3,482,1446
2019-10-09,85a739ac-3ca5-4d12-a781-518fa6bd5142,S054,P043,4,533,2132
2024-05-14,4f64681a-3ee4-490b-8584-5c9023edbf64,S094,P019,2,109,218
2023-11-30,41625da3-3d5b-4c2d-8c0b-21b8ed7ee655,S079,P011,4,308,1232
2021-07-20,eee0c56f-57a5-4c7f-9840-36d346e68efa,S078,P047,4,536,2144
2021-03-16,05ca7c6f-ea36-4e22-82bf-6e821514b14a,S019,P020,4,434,1736
2022-12-14,ea58837f-ee68-4c68-8614-e303c3f25b6b,S054,P032,5,512,2560
2021-03-31,4f4f4830-f378-4544-a817-2232bfd75313,S090,P025,3,165,495
2018-12-07,06767000-3d51-428f-9d98-6e2599bb688e,S027,P011,5,661,3305
2023-09-10,b98fd1ae-9f23-4952-a55a-9454865dda31,S099,P003,5,191,955
2021-03-07,5831561f-d6ce-4e50-b1c5-f2861405cc11,S092,P013,4,599,2396
2021-03-10,c5cbf078-1594-44e1-b0f8-6ebda647bb10,S002,P008,5,301,1505
2018-08-10,15de9f55-e7cc-46d7-ae8a-07e16bc5f622,S094,P037,2,509,1018
2020-05-29,2a4068b2-222d-420e-832d-29338e1bef1e,S076,P030,2,516,1032
2019-09-04,69dcf7ce-3e24-4b63-a990-fa27f089e7f7,S076,P000,5,114,570
2019-10-07,60247223-6d33-4f45-bdb9-e9118c120c73,S031,P022,5,168,840
2021-11-15,d121ced2-0ea0-47b2-a539-ff08dced0f71,S060,P014,1,656,656
2024-09-13,4d39154b-2d62-49fa-9722-7164db0ea758,S083,P053,4,473,1892
2019-10-29,dc361537-01cc-4a4e-bf12-ce6660976266,S086,P054,2,697,1394
2023-10-11,d855f6d6-0492-4bc4-86ef-a4b3fdf7eaa8,S057,P018,1,255,255
2022-03-15,62ab192c-1598-4f1f-8748-63723c104a3d,S030,P036,4,275,1100
2018-09-29,7e0ca51c-a012-46b3-b656-86c136b69f80,S044,P045,4,381,1524
2018-11-28,6ecdebfe-7f66-4bf3-a639-12d2684e88d1,S059,P025,5,449,2245
2023-09-17,01680100-b6a0-4529-862b-bc2e80d4b9f4,S032,P016,2,484,968
2019-09-30,eb2560a6-b42d-4b91-8571-2aba36850b37,S054,P046,2,622,1244
2024-08-28,317ada93-e69b-47d4-9dec-7bbbe86912af,S044,P052,1,414,414
2019-09-30,d0e662fb-e420-4a77-8e21-9b5e7d93c397,S063,P019,5,163,815
2024-01-02,efcc2fb5-179a-4e30-964f-d6c5b13d0b90,S031,P042,1,608,608
2022-03-02,131d088d-39d3-473b-aa65-d88f3faeb9e2,S072,P050,2,468,936
2022-08-05,ae56e59a-5250-4690-a75d-51890d2402d5,S073,P057,4,689,2756
2021-05-14,09e77826-d004-4c59-a376-ac193b5f2446,S088,P020,5,619,3095
2021-07-10,8a148746-172a-4d9c-a44d-ef6e2568d25c,S034,P016,2,675,1350
2021-05-02,b2461c41-8152-4026-b389-19836b151c20,S071,P033,1,342,342
2024-01-14,e22cd3e7-0858-4485-aba7-cd2374e72887,S076,P023,1,539,539
2023-03-04,fdc44989-38e6-4cf7-afe5-710e30df3ce1,S018,P042,1,172,172
2018-02-16,8255bb25-5c1e-47a5-9645-b5dfc5fb3c3d,S043,P050,5,518,2590
2022-08-08,4bdbeb24-2001-42cc-a036-a5be9c5257a7,S081,P050,3,559,1677
2021-08-19,e6f100f4-659e-44e6-a7f7-d8e6a3713d57,S020,P001,5,336,1680
2020-06-09,fbc0d617-b095-4834-9dce-815b0a37b99f,S016,P024,2,303,606
2020-11-07,f205010d-ca17-427f-bc53-b2d0c50c3777,S049,P039,4,178,712
2024-11-12,8a459161-174a-42e3-91f7-cda2cc215cd6,S023,P018,4,659,2636
2023-11-01,142de129-9091-45f2-af76-a94f46c148a3,S081,P030,4,292,1168
2019-08-26,98aa2542-3d5f-4469-affc-81b655d11560,S059,P051,4,71,284
2019-07-05,15f1eea6-34e5-4086-bffa-06c7fb4c09f3,S024,P018,3,84,252
2018-01-02,162fd1ff-e1b8-4fba-9f64-7a30a288aab9,S024,P027,3,681,2043
2022-01-10,bd532f08-1653-4e86-b6e6-9b8f708840f8,S052,P016,1,299,299
2023-10-04,9cda77b5-846c-4c7e-a1f3-d0f390ef280e,S049,P033,5,596,2980
2018-08-26,aa49bfe1-e112-40ed-b39e-58065565fe6a,S043,P044,4,450,1800
2018-08-10,ce4891ab-a669-42c3-9e6f-1c097e28b7fe,S031,P031,4,68,272
2019-05-19,416a62aa-9662-4974-bb04-f5aa3f7f7aac,S006,P001,5,373,1865
2024-12-28,b98da5ea-b828-4341-b886-4c4b402b2bff,S083,P027,5,293,1465
2019-06-21,ed0587b4-c862-4854-ad73-3107751c3caf,S051,P004,3,489,1467
2021-05-27,5853f9b5-6b98-47eb-9a5d-b149516d94ad,S050,P022,2,230,460
2022-07-30,58479bba-474b-4bed-9345-e09f7dfd5601,S062,P019,5,575,2875
2023-09-18,606abb7a-1df2-4e56-9f50-06a88fe3c012,S075,P007,2,581,1162
2024-01-02,20cdd189-40ef-4fcd-b056-56afae12e8f8,S083,P059,3,129,387
2018-03-10,6addab5e-1ad2-4eec-a326-4288cd513040,S076,P026,4,484,1936
2019-08-06,d4e9fa8e-7d0a-4e97-ba72-f85ff67f7c3c,S040,P022,3,138,414
2019-10-11,b7a7240e-2bb3-4629-a291-7db6d4d18f29,S059,P038,4,482,1928
2021-03-21,a80f92fb-cd8f-4066-bd07-1ddd5841ca9b,S024,P038,1,142,142
2024-11-03,6a808ea1-b901-4f7c-9376-63462bd981de,S091,P056,4,326,1304
2023-03-07,323376f4-6a58-4201-815e-08eb1951f28e,S019,P044,1,563,563
2022-12-02,cfd1d874-ae9b-407a-9758-967ae931195a,S026,P051,5,361,1805
2019-04-30,19bc6a0c-e051-4e26-9c2e-5589896296a4,S053,P009,2,292,584
2022-10-15,4508c3d0-cde2-459f-accf-78b040be280a,S052,P003,2,56,112
2021-02-21,dacd1845-b55d-4d9e-93a6-6f1b2d66d30a,S038,P059,1,467,467
2024-01-21,2d1cca31-ede1-4e85-b46b-63caf105a17a,S050,P009,4,488,1952
2021-02-15,a0acfb76-286e-4d97-ab9a-19c5b4a978f2,S059,P003,4,519,2076
2022-06-01,0b7ff96f-8dda-4366-b3f6-e1c6e9f2901b,S014,P009,5,225,1125
2023-02-14,6a5210ae-9475-49b0-a5df-f3d1ede4034c,S049,P049,4,692,2768
2021-10-09,850c5b55-f71f-4215-9f35-80394fa86152,S049,P028,5,229,1145
2024-06-28,cf927ad8-0709-44a1-a33c-5bf82b8c9e6f,S011,P025,3,592,1776
2018-05-23,c47857fd-81be-45a1-92f5-7dc0eb1ac158,S060,P005,5,434,2170
2018-10-09,668d1e4d-e08f-4066-a7e8-bdf9a2d6c7b0,S007,P045,2,591,1182
2018-12-15,536748ff-da8c-49f4-95b1-0eaaced1466d,S085,P021,2,357,714
2023-12-21,5b6f98d4-e77d-4578-9451-1f5b31cbc550,S091,P054,3,174,522
2024-04-15,928eef4e-2fd1-4b73-b268-ff40f4cb6f50,S090,P020,4,311,1244
2023-11-16,0c7ec08a-f237-40c3-b27a-1db9195b2d21,S040,P024,1,575,575
2023-04-06,27490fc0-1774-4f59-a7e0-a06c0a55e0a2,S014,P051,2,243,486
2019-07-04,f031553f-674d-4bc2-8f51-af1bf079beb9,S058,P047,3,53,159
2022-03-13,58e162c0-48ce-40f5-8109-5fad2f0c5559,S076,P009,1,120,120
2020-10-24,e888f2e5-0879-4ba6-9982-3168f5974426,S082,P052,3,377,1131
2020-10-05,718b4dab-15cc-4211-9beb-86e32584d754,S094,P045,3,395,1185
2023-08-16,d336a61d-9158-496c-a08b-ed9d3d2e6dac,S045,P007,2,522,1044
2018-10-09,aea39876-f9e5-490b-b11e-cddbfad623e4,S069,P048,4,493,1972
2023-10-30,61baa533-41be-4efa-a912-2b4f31ccddea,S003,P017,3,354,1062
2024-11-20,1ce87732-fc97-46e6-893f-7526016bcfef,S077,P003,5,569,2845
2024-09-02,f9049322-9bb6-48e0-9230-e3f310cdd661,S016,P041,5,232,1160
2024-06-26,9ed28cf8-fe21-4443-92f1-ad7700d7adc9,S050,P049,4,157,628
2022-12-03,90eed77f-b416-4eb5-90ee-a089f90a7d39,S026,P011,2,184,368
2018-12-11,1216b17f-ba03-4b7f-93b5-47cf3fe5f1c3,S047,P012,5,148,740
2020-08-28,c7f70002-5b91-4b14-bf3c-25dd56768445,S003,P043,5,353,1765
2024-08-12,a3ef7ef2-daae-4fbb-bd05-bababa423a2c,S063,P012,1,516,516
2022-08-11,7be7d74b-5a93-4dd1-b469-e6bb86d3ac25,S089,P052,3,392,1176
2021-05-12,fc646c3f-0867-4d9c-95b7-953194209009,S079,P035,3,74,222
2023-12-02,9f568ba1-b0d0-42d1-989f-237cbf6c4edf,S062,P033,2,551,1102
2023-09-22,2d14a7c9-47c1-4f1f-b4f8-842551d7d4a5,S095,P019,5,234,1170
2019-12-18,3ac0975b-d875-4477-829f-ff8c5ac2f55d,S023,P047,4,586,2344
2023-11-15,0c10b86f-f413-4201-8309-600b1609da31,S008,P026,1,110,110
2024-09-15,23128f4b-4553-49d4-9957-d5afaa6f3e6f,S024,P053,2,336,672
2021-09-13,638cbb31-6088-4603-980e-1056310c48bb,S012,P016,3,92,276
2020-01-31,4677856b-c965-4158-93d5-0b5c91714da1,S029,P038,3,56,168
2019-10-06,79627100-20fc-4df7-9afa-1ffc5f709e2a,S098,P043,5,186,930
2023-05-08,1229344c-a5bf-4e29-99d7-73243178f60f,S078,P037,3,287,861
2022-05-14,241b4f80-1e1c-40f3-a010-096fc1279830,S019,P015,3,639,1917
2024-02-23,4fb59198-b066-4b32-955e-978917b634d6,S016,P000,5,423,2115
2018-06-04,2a129368-12f1-4f98-b60c-56f3e151bff3,S043,P016,5,263,1315
2024-05-12,bb4ecce9-a0b3-490d-8525-9b2b71e3bb31,S053,P005,5,235,1175
2020-03-15,ddf205ab-7129-4f2b-a485-e554514c01f7,S006,P018,2,404,808
2018-12-26,732be1e2-9582-4fd4-9bb4-0e49bc405931,S077,P022,3,233,699
2020-02-28,58094862-6fa6-4695-96ef-fcfe698e66da,S070,P049,1,356,356
2022-02-06,9835714e-786a-430a-8743-0c23a519b051,S012,P045,5,116,580
2018-11-18,3d607f7d-8bef-489c-8a29-1864c1410203,S052,P019,2,649,1298
2021-06-04,e9e0fb47-d598-40dd-a402-2cf626331715,S077,P054,5,253,1265
2021-01-23,1ae26cb2-777a-4c7c-a7dd-472e4d1fd01d,S084,P007,5,672,3360
2020-12-06,5673743d-6942-40a3-9b3a-f722db2907c1,S087,P054,5,63,315
2023-08-16,d20e06fe-63d5-4440-9d88-ccd759f2864d,S076,P042,5,569,2845
2021-11-22,645e8417-aae7-4441-994c-f058b52e617c,S004,P051,4,577,2308
2024-03-04,ed7bce20-9165-4404-805b-1fca7e34e050,S024,P002,1,255,255
2024-01-13,1a21b318-4761-4047-9f39-16b9b0b55d37,S086,P035,2,396,792
2023-09-07,cd3b9624-88b6-4c76-a739-1655d7b2fbfa,S064,P027,4,224,896
2024-04-08,9a50d75b-c7fd-4e49-a91c-91651a03469a,S019,P008,3,56,168
2024-09-03,e252779c-8aeb-4ec4-9677-a90825db2e47,S034,P055,3,369,1107
2018-02-18,d444cf5e-62a7-492c-9580-e6900c628333,S034,P029,2,368,736
2020-06-04,8325b952-7a4a-4155-96d1-bb171bfb264b,S088,P022,2,76,152
2023-04-28,1763b2be-9d28-4f53-9462-7e7b003094c1,S024,P054,2,320,640
2019-06-08,68a0d999-da19-42dc-9b1f-b60236cc8bcd,S097,P034,1,146,146
2023-06-25,3de3aa73-63a3-4503-833a-cb40ad0a34db,S087,P047,3,429,1287
2018-02-05,0f3f2686-64bc-464a-bd49-0e2df3477d0d,S070,P002,1,52,52
2021-07-21,79df09b5-13ea-4aa5-8628-37141e93e81a,S024,P010,1,100,100
2021-05-02,6e9dbf61-34a9-4a22-9bae-70e8aa0f8a2d,S062,P054,2,494,988
2019-04-05,1f07ed4c-ec5e-4970-9b04-767f79a4ea47,S068,P028,5,293,1465
2021-02-07,5d1bd0e4-0edc-4c23-b2a6-18cde9297d86,S032,P016,1,114,114
2024-07-13,902eff9f-187f-4600-9464-dd214266f483,S045,P008,2,67,134
2020-12-27,0cd1d9bd-c449-4b70-8b61-48dab9c37321,S042,P039,3,670,2010
2023-02-09,759a2422-7ce0-4c03-9118-b4646c3836b2,S081,P020,1,644,644
2018-10-20,fba9ae02-a644-4b73-a6ce-fe82ef093417,S044,P006,5,300,1500
2020-07-24,97022cd5-7218-4289-8429-cb1975a950e1,S061,P010,1,450,450
2020-12-31,de8f7dde-4c0b-4a0c-93b2-71227112d663,S038,P019,2,245,490
2022-08-31,b0e2d3a4-cd13-4713-9781-3cf41b5ce8d1,S076,P024,4,56,224
2022-07-20,4fedfeef-0e35-4ff3-9360-56be6ea1aa89,S076,P044,2,183,366
2019-02-05,1040159d-7daa-402d-a3b6-13a30f6cc3bd,S003,P012,5,499,2495
2021-03-30,b94ed93f-be85-408a-ba23-4d1e54afed59,S013,P030,1,146,146
2019-08-15,847a7f84-b6a4-4392-be75-6d24e08bc36e,S096,P034,3,549,1647
2018-07-30,74dce0f7-da42-441d-865d-fe7e75a59dfd,S040,P005,2,675,1350
2020-10-05,6104ff69-638d-4b3c-a6c6-60a30564faab,S065,P058,5,463,2315
2023-11-27,b84556e4-3783-453c-8c17-a29ff0185eb9,S043,P015,2,199,398
2018-07-13,e450ff44-9016-4067-9368-243bccb35965,S053,P025,5,283,1415
2022-03-23,5e005143-7434-4dad-9891-e9eeefe2a889,S059,P030,5,114,570
2020-02-12,bfaf7cd8-d9d8-49d3-88ed-18c96bad57e3,S004,P023,5,460,2300
2022-08-16,243c960a-8573-4a9c-85c0-01fbb99e091a,S058,P016,2,254,508
2023-03-19,b10d5460-2108-4547-8c03-2e1d1722f1b3,S044,P032,3,450,1350
2022-03-18,8c401a59-aa9c-4ac0-bd6c-e8e0a24a263b,S020,P042,3,202,606
2020-10-25,12d9bff6-324c-4d39-b9b7-9e6b12c56eb6,S074,P041,2,283,566
2021-06-24,df23bf81-8811-4ffe-8777-be266e7733e8,S068,P004,1,404,404
2023-11-30,44416560-5f4e-458c-bee8-b14f70819f6b,S067,P023,1,657,657
2024-12-15,9ff6137a-af9a-4868-a3d9-73d44f9098fc,S009,P018,1,643,643
2018-08-14,d05516ae-c163-4be1-8639-cf3b798d95c1,S054,P021,5,345,1725
2022-01-15,4c35b4fe-97b7-4c3a-954b-918a6bbeaab7,S064,P002,5,217,1085
2018-02-26,566e05e2-6525-4c2c-8f85-33543d946eb3,S081,P042,5,156,780
2018-08-31,7b4b1825-f406-476c-aa02-448dcb08927b,S035,P011,1,408,408
2021-05-10,cdb0725c-32e6-44b8-a7fe-9d1cd2c4938c,S011,P035,1,472,472
2019-10-14,14c6d02c-d89b-40e7-b936-561f65823e34,S081,P017,1,55,55
2019-02-03,3494351c-7347-400c-bf84-29c180d8fa9d,S099,P011,2,270,540
2018-12-27,d2be6011-fe5f-456a-8065-b315daa3c0ab,S005,P052,3,141,423
2019-03-12,3eeb0c5a-9a31-4fb4-bc7e-ffb3cbcaf086,S028,P000,1,258,258
2023-01-30,83b2401c-b3e0-4050-8037-df883f01fddf,S046,P055,1,219,219
2023-03-07,c2a54b17-678b-42ce-aaea-d34de2743510,S099,P059,5,296,1480
2021-05-23,46cae1ad-0030-42de-afbf-a86d71dc0f65,S061,P031,5,660,3300
2024-11-24,4fff6085-188f-4ade-b065-6f355a89dcb0,S080,P050,5,581,2905
2022-01-03,aac18391-6618-4225-a245-e296b63d9dd1,S057,P015,2,676,1352
2023-10-31,e01d85a9-8b3d-4019-b0e4-129650fb7151,S092,P022,1,169,169
2021-03-26,42b98c92-36ad-45c7-af76-bfa37bdf0db8,S004,P052,4,593,2372
2022-07-14,53a7d53f-0c1c-4671-b9bc-a30b47272463,S021,P043,1,95,95
2020-12-31,07cd94cd-8689-413f-95b9-fe81da9a0db5,S038,P018,1,490,490
2018-10-12,e52ed3c4-6696-4933-8c9e-8e0ae11b4857,S018,P059,4,493,1972
2020-02-18,f6cf46ba-231a-495c-99a3-768b62b5288a,S057,P056,5,66,330
2021-04-28,a7f41006-17e5-4d55-a7d7-287ca4b53e1c,S031,P003,5,351,1755
2023-08-30,0bbb397f-ed1f-43ee-9c39-17646a98bc63,S008,P051,1,433,433
2019-02-18,7ac2ed19-6535-4721-ae1e-56b088f91179,S056,P038,2,534,1068
2023-02-12,a0e09197-fc95-419d-824a-2393cadcc87d,S058,P008,2,189,378
2021-07-25,8bb091d1-fc9e-49d3-a666-90ae149a68ac,S076,P002,5,205,1025
2021-11-29,1e3f47de-64f0-45bb-b2da-d5994e2d8103,S075,P037,2,448,896
2023-06-06,84f290a8-3c98-427d-b833-ea3dc152c9f3,S075,P013,4,183,732
2021-01-15,b977df06-81b8-4689-ab3e-ef0a87eadbb6,S035,P027,2,184,368
2020-03-12,4b926c52-e760-4f1f-bd12-ed6a83b8a03e,S077,P059,1,272,272
2018-09-26,59c89adf-8274-4af9-8871-b126de02427c,S081,P024,2,288,576
2024-02-03,d7075bdd-1adf-4050-8064-a3f38fa5bb94,S015,P013,4,429,1716
2022-12-14,39afbef8-4390-4601-8aac-b93cf0477316,S046,P017,5,651,3255
2019-01-28,59f45f8c-e7a1-47b5-be0b-8ad6db2a5c82,S025,P008,5,416,2080
2024-09-05,5a7368e5-78e0-42d0-92cd-9c4bf3e17c7b,S037,P041,4,103,412
2023-12-01,4672ddf0-557a-4b46-8321-3f3220bd6ec3,S075,P053,5,699,3495
2022-12-10,23461848-9d2e-432f-a6c3-36ed87524ea6,S041,P042,4,323,1292
2019-05-26,e2c3397b-3adb-42fa-8ea6-4a8277d17e88,S027,P003,5,346,1730
2019-03-19,1099c01b-b9b1-4aca-8be1-aff6c2f97cf0,S029,P035,2,635,1270
2019-08-20,1b2b2aa3-5cb6-4296-8f4b-f368d89f1942,S048,P001,1,574,574
2018-05-24,1210a8a5-12dc-4ed3-aa1a-490928ad8210,S032,P027,1,307,307
2022-07-12,49168260-d883-41a5-8897-96790f07346e,S073,P044,2,693,1386
2018-07-09,e896448e-f195-445c-88f2-956437e5be9a,S065,P047,1,639,639
2024-04-17,ca247941-3b67-4d91-83b0-1cd8cbd7d4f6,S014,P011,2,452,904
2020-05-06,838fba9a-d6d0-4c14-84d2-3cac40f50430,S005,P039,2,535,1070
2020-12-05,611b9da7-8f67-4e7e-ae8d-5827de5443ae,S048,P008,3,282,846
2022-03-11,4c5b3db9-010e-4aa3-a717-80a14aec8e2e,S094,P048,4,428,1712
2020-01-15,0e17f5bf-951d-4bcb-a517-50c47060b7b2,S091,P038,5,216,1080
2019-12-21,1199516e-1840-4d1c-8583-71a7803e2cee,S087,P036,4,584,2336
2024-09-25,848879d9-aa19-493d-8d21-a1d75a71c423,S097,P037,5,110,550
2019-10-17,4db789ad-6af4-4943-b3ae-752b287e0158,S074,P039,3,301,903
2019-12-09,f4c934b2-ba26-47ff-abf1-6d1a79386261,S079,P023,5,558,2790
2023-05-30,33e3fb6e-e6b6-4e1e-a8e7-a8fa4170ab2e,S011,P006,3,239,717
2021-07-28,66f4facf-83a9-47b6-a951-d7a56820c35d,S040,P024,4,512,2048
2021-11-23,c4cb25f9-68d3-4d8d-9667-88263d852790,S006,P001,1,229,229
2023-12-10,1abb9426-409c-4d7a-a416-cbcdd82d6564,S090,P014,5,166,830
2023-04-01,bfc899b2-29b0-4be1-8aa1-98db95f9b6eb,S024,P020,4,679,2716
2024-09-11,754dbbf6-781a-4512-b58a-3b46b4a7c0e3,S026,P027,3,312,936
2018-11-15,d5cc6bae-cffa-493f-b38e-b531852539f5,S049,P059,5,515,2575
2024-09-17,9c5acb54-89a4-45e6-b46e-f14729eac7a5,S053,P033,2,427,854
2020-03-09,16ec6bef-9f89-4892-9888-aed982559264,S014,P036,3,73,219
2021-12-10,4c116032-8a5b-4014-8a65-217f178587fb,S098,P038,2,134,268
2020-05-02,e6ae7981-a9cd-4bca-9b34-46220743b5e5,S097,P032,4,297,1188
2020-07-13,ea14d57c-cc52-48f8-8848-a603c45685cf,S021,P005,1,662,662
2019-07-12,ba61553b-aecb-4b0b-b3f8-c7d9668413c9,S064,P043,3,459,1377
2024-08-18,10366424-8338-4bc2-9246-03012950f021,S020,P035,5,146,730
2024-02-24,30e6f583-9710-4b1f-af43-281f057287d1,S068,P032,2,333,666
2023-10-28,7fe1abcf-9756-4c82-9956-b83b05b54af0,S041,P047,2,615,1230
2021-09-26,23aeffea-010b-4f6d-8d55-a13828600cfb,S087,P031,4,515,2060
2018-04-20,0ee609be-232d-4149-9319-f102330c86db,S099,P035,1,63,63
2019-08-23,cd7d3d0e-6db9-45d6-9dfe-50eb3c7d0780,S027,P051,3,263,789
2024-05-30,cbb14fcc-c708-4434-a76b-8d41f0015715,S044,P024,4,383,1532
2024-11-01,bc88ffe6-a8ce-4965-878c-051b060e339b,S039,P051,2,119,238
2024-10-14,abec24b4-7711-4ec6-8079-1d1042f2c603,S029,P000,3,628,1884
2024-08-30,23859fe3-7acf-48f6-8b2d-4dd664177802,S008,P042,5,564,2820
2021-05-29,af313f25-8316-4675-a74c-2eddbb558c94,S009,P024,4,567,2268
2019-04-19,e35835c3-fb65-4da9-8780-b5bca2eea8fb,S030,P042,5,561,2805
2019-10-26,acf2e0d6-3bfa-4434-ab5d-f1a3be473e21,S061,P004,5,340,1700
2023-12-27,2c7ab001-5a83-4d9b-bceb-de9d07a7ece3,S089,P004,4,128,512
2019-05-19,9c191f8c-0ae5-4171-8f8d-ce023dd2e0b9,S009,P021,4,681,2724
2022-03-10,46d5271e-c19e-45b2-8a83-bc2f327e42d6,S078,P058,2,597,1194
2024-10-11,14772acd-a568-401f-b018-7f2b430b7047,S083,P004,1,627,627
2019-02-17,114bbe69-5ecd-4c2a-a3b7-a8613a2773f2,S043,P013,2,350,700
2023-01-06,ba387888-d0a7-4c59-840a-ff982b4a54e2,S010,P026,1,351,351
2021-06-03,138f076a-98e1-4e8a-9981-794b94a6199f,S004,P047,3,70,210
2022-12-15,349a276c-2f1d-4172-895f-1bf3c2f05875,S033,P041,2,679,1358
2022-02-25,638745fd-f661-4e63-8b46-a57e359ac9f5,S006,P055,5,360,1800
2018-01-09,90cec2f9-8738-4312-8c3c-572d869369a8,S036,P042,2,470,940
2020-08-22,8d91e457-2ccd-4189-af1a-fd4da5561e9a,S028,P001,3,561,1683
2023-05-02,8faeba3e-aafe-47c7-8e88-0dd6850fd40d,S073,P008,3,413,1239
2022-05-01,b04e507c-1cbc-4dea-8b45-c3b380814c65,S068,P052,3,609,1827
2022-12-07,7a295f38-65fa-4771-a216-36953f8253d8,S017,P010,1,299,299
2023-03-08,27bde415-930d-43eb-aa3c-115641e781be,S070,P008,4,478,1912
2018-12-29,696e96ae-90ec-49b2-85c8-fdece7e58334,S058,P058,2,368,736
2024-11-28,48c1fab5-833f-445e-9c6b-e5d408d09631,S058,P007,5,231,1155
2024-05-28,2ff8f0f3-4f95-4ce2-bcea-6daef3edbad1,S065,P023,5,637,3185
